date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,Kino Kultura w Warszawie,20:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,Kino Luna w Warszawie,18:15,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,Kino Muranów w Warszawie,16:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,Kinokawiarnia Stacja Falenica w Warszawie,20:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,NoveKino Wisła w Warszawie,18:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Arek.Mama.Panorama,U–jazdowski kino,20:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,19:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,17:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,10:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,12:50,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,17:10,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,19:40,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Północna,19:50,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Północna,22:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,10:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,12:40,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,15:10,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,21:40,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,11:50,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,14:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,16:50,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,20:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,21:50,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Helios Warszawa Blue City,21:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Kinoteka w Warszawie,15:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Kinoteka w Warszawie,20:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Multikino Młociny,12:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Multikino Targówek,21:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Backrooms. Bez wyjścia,Multikino Złote Tarasy,21:15,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Barry Lyndon,Kino Muranów w Warszawie,20:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,11:00,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Capo,Kinoteka w Warszawie,18:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Chłopiec na krańcach świata,Kino Głębocka 66 w Warszawie,15:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Chłopiec na krańcach świata,Kino na Boku - Białołęcki Ośrodek Kultury w Warszawie,15:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Climax,Kino Muranów w Warszawie,22:30,IMAX,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Czarne dziury: nieznane horyzonty,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,22:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Dinozaury: Historia przetrwania,Planetarium Centrum Nauki Kopernik w Warszawie,10:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Drugie życie,Kino Atlantic w Warszawie,15:00,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Drugie życie,Kino Muranów w Warszawie,15:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Dzień Objawienia,Cinema City Warszawa Arkadia,22:10,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Dzień Objawienia,Cinema City Warszawa Bemowo,19:20,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,11:30,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,13:40,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,15:40,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,17:45,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,NoveKino Wisła w Warszawie,10:45,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków,NoveKino Wisła w Warszawie,15:15,,,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,11:10,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,13:30,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,15:40,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,18:00,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,10:30,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,12:40,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,14:50,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,18:10,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Mokotów,11:10,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Mokotów,13:20,,dubbing,regular,2026-07-25T09:49:16.673206
2026-07-25,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Mokotów,15:30,,dubbing,regular,2026-07-25T09:49:16.673206
