date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-05-11,poniedzialek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,80 gniewnych dziennikarzy,U–jazdowski kino,18:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Arco (dubbing),Cinema City Warszawa Arkadia,10:20,,dubbing,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Arco (dubbing),Kino Luna w Warszawie,14:00,,dubbing,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Arco (dubbing),Kino na Boku - Białołęcki Ośrodek Kultury w Warszawie,16:00,,dubbing,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Arco (dubbing),Kino na Boku - Białołęcki Ośrodek Kultury w Warszawie,17:45,,dubbing,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Babystar,Kino Kultura w Warszawie,15:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Benita,Kino Muranów w Warszawie,16:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,11:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,13:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,15:15,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,11:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,12:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,14:10,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,15:20,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,16:50,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,19:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Arkadia,22:10,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Bemowo,11:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Bemowo,14:20,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Bemowo,17:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Bemowo,19:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,10:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,12:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,13:20,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,15:10,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,16:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,18:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Mokotów,20:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,11:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,14:10,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,16:50,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,19:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Galeria Północna,22:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,11:20,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,14:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,16:40,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Promenada,19:20,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,11:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,14:10,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,16:50,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,19:30,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Cinema City Warszawa Sadyba,22:00,,,regular,2026-05-11T11:25:02.106467
2026-05-11,poniedzialek,warszawa,Billie Eilish - Hit Me Hard and Soft: The Tour,Helios Warszawa Blue City,15:40,,,regular,2026-05-11T11:25:02.106467
