date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,19:30,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,22:00,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,16:40,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,21:50,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,18:00,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,18:10,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,17:45,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,17:00,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,22:00,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Złote Tarasy,14:30,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,11:30,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,13:50,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,19:50,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,21:50,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Bemowo,18:30,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,14:40,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,17:00,,,regular,2026-02-03T08:40:44.672779
2026-02-03,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,22:10,,,regular,2026-02-03T08:40:44.672779
