date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-04-02,czwartek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Algorytm życia,Kino Kultura w Warszawie,15:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Alpha,Kino Kultura w Warszawie,15:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Alpha,Kino Luna w Warszawie,20:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Alpha,Kinoteka w Warszawie,21:15,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Arkadia,15:15,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Promenada,18:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Kino Luna w Warszawie,16:35,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Kinoteka w Warszawie,16:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Multikino Młociny,20:45,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Multikino Targówek,10:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Angel’s Egg,Multikino Złote Tarasy,21:45,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Basia. Jestem w sam raz,Cinema City Warszawa Arkadia,11:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Basia. Jestem w sam raz,Cinema City Warszawa Promenada,11:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,20:50,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,19:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,22:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,14:50,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,18:50,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,21:50,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,17:40,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,20:40,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Sadyba,18:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Sadyba,21:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Helios Warszawa Blue City,13:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Multikino Młociny,10:20,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Baw się dobrze i przeżyj,Multikino Targówek,11:55,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,16:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,19:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,19:40,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,19:40,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Północna,14:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,15:10,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,20:45,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Sadyba,19:40,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Kultura w Warszawie,17:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Luna w Warszawie,11:30,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Luna w Warszawie,17:15,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,15:15,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,18:00,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:15,,,regular,2026-04-02T09:00:54.680107
2026-04-02,czwartek,warszawa,Bez wyjścia,Kinoteka w Warszawie,12:45,,,regular,2026-04-02T09:00:54.680107
