date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-04-13,poniedzialek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,AIDS TV pokaz archiwów HIV/AIDS,Kinoteka w Warszawie,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Alpha,Cinema City Warszawa Arkadia,15:50,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Angel’s Egg,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,17:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Angel’s Egg,Kinoteka w Warszawie,18:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Anioł morski,Kinokawiarnia Stacja Falenica w Warszawie,20:45,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Basia. Radzę sobie!,NoveKino Wisła w Warszawie,09:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,22:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Sadyba,15:40,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,17:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,19:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Bez wyjścia,Kinomuzeum w Muzeum Sztuki Nowoczesnej w Warszawie,19:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Bez wyjścia,Kinoteka w Warszawie,15:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Chronologia wody,Kino Luna w Warszawie,19:45,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Cirque du Soleil: Luzia,Multikino Atrium Reduta w Warszawie,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Cirque du Soleil: Luzia,Multikino Młociny,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Cirque du Soleil: Luzia,Multikino Targówek,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Cirque du Soleil: Luzia,Multikino Wola,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Cirque du Soleil: Luzia,Multikino Złote Tarasy,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Cinema City Warszawa Bemowo,11:20,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Cinema City Warszawa Galeria Mokotów,11:20,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Cinema City Warszawa Promenada,11:40,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Cinema City Warszawa Sadyba,13:10,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Helios Warszawa Blue City,11:10,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Multikino Młociny,10:40,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,David (dubbing),Multikino Targówek,12:00,,dubbing,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Arkadia,12:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Bemowo,11:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Galeria Mokotów,12:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Galeria Północna,11:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Promenada,12:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Disney Junior w kinie,Cinema City Warszawa Sadyba,11:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Cinema City Warszawa Arkadia,18:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Cinema City Warszawa Galeria Mokotów,19:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Cinema City Warszawa Promenada,18:20,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Kino Atlantic w Warszawie,16:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,19:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,Kino Luna w Warszawie,16:15,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce,NoveKino Wisła w Warszawie,11:40,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dmuchawce (18. Międzynarodowy Festiwal Filmów Animowanych Animator 2025),Kino Kultura w Warszawie,17:15,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobra siostra,Kino Elektronik w Warszawie,18:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobra siostra,Kino Kultura w Warszawie,15:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobra siostra,Kinokawiarnia Stacja Falenica w Warszawie,13:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,21:20,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobry chłopiec,Multikino Targówek,21:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Dobrze się kłamie w miłym towarzystwie,Kinokawiarnia Stacja Falenica w Warszawie,18:45,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Arkadia,12:10,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Arkadia,14:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Arkadia,17:10,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Arkadia,19:40,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Arkadia,22:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Bemowo,14:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Bemowo,16:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Bemowo,19:00,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Bemowo,20:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Bemowo,21:30,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Galeria Mokotów,10:50,,,regular,2026-04-13T09:57:34.184919
2026-04-13,poniedzialek,warszawa,Drama,Cinema City Warszawa Galeria Mokotów,13:45,,,regular,2026-04-13T09:57:34.184919
