date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-07-13,poniedzialek,warszawa,2046 (wersja odrestaurowana),Kino Kultura w Warszawie,20:15,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,500 mil,Cinema City Warszawa Arkadia,19:00,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,500 mil,Cinema City Warszawa Galeria Mokotów,19:00,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,500 mil,Cinema City Warszawa Galeria Północna,19:00,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,500 mil,Cinema City Warszawa Promenada,19:00,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,10:50,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,13:20,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,15:50,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,20:50,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:10,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,13:40,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,16:10,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,18:40,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,21:10,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:30,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,10:40,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,11:40,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,13:10,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,14:10,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,15:40,,,2026-07-13T11:13:23.634901
2026-07-13,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,16:40,,,2026-07-13T11:13:23.634901
