date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-06-10,sroda,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Akta Bibiego,AMONDO Kino w Warszawie,18:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Anioł,U–jazdowski kino,20:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Babystar,Helios Warszawa Blue City,09:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Babystar,Helios Warszawa Blue City,10:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Caravaggio: Na tropie arcydzieła,Kino Muranów w Warszawie,16:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Arkadia,10:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Galeria Mokotów,10:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Sadyba,11:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,David,NoveKino Wisła w Warszawie,10:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,11:50,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,14:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,19:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,22:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,19:50,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,10:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,13:10,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,15:50,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,21:40,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,18:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Północna,21:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,10:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,15:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,18:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Promenada,21:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,11:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,17:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Sadyba,19:50,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Helios Warszawa Blue City,13:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Kino Atlantic w Warszawie,12:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Kino Atlantic w Warszawie,17:45,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,KinoGram w Warszawie,17:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,KinoGram w Warszawie,20:15,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,16:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Kinoteka w Warszawie,20:45,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,11:25,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Atrium Reduta w Warszawie,17:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,12:15,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,14:50,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,18:15,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Młociny,20:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,12:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,15:15,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Targówek,20:35,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Wola,17:20,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,11:35,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,17:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,Multikino Złote Tarasy,20:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,NoveKino Wisła w Warszawie,15:30,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Diabeł ubiera się u Prady 2,NoveKino Wisła w Warszawie,20:00,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Drama,Cinema City Warszawa Arkadia,18:45,,,regular,2026-06-10T11:39:47.900045
2026-06-10,sroda,warszawa,Drama,Cinema City Warszawa Promenada,21:45,,,regular,2026-06-10T11:39:47.900045
