date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-03-18,sroda,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:50,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:50,,dubbing,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,14:30,3D,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Ben nie ma lekko,NoveKino Wisła w Warszawie,10:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,16:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,19:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,17:10,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,20:10,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,18:40,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,21:40,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Północna,15:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Północna,18:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,16:15,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,19:15,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Sadyba,15:45,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Cinema City Warszawa Sadyba,19:40,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Atlantic w Warszawie,17:15,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,15:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Kultura w Warszawie,13:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Luna w Warszawie,20:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Muranów w Warszawie,11:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Muranów w Warszawie,14:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kino Muranów w Warszawie,17:45,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,Kinokawiarnia Stacja Falenica w Warszawie,17:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bez wyjścia,NoveKino Wisła w Warszawie,17:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Bugonia,Kino Atlantic w Warszawie,14:45,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Chłopiec w różowych spodniach (dubbing),Cinema City Warszawa Galeria Północna,09:30,,dubbing,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Crime 101,Cinema City Warszawa Arkadia,21:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Czy mnie słychać?,Cinema City Warszawa Arkadia,15:50,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Czy mnie słychać?,Cinema City Warszawa Bemowo,11:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Czy mnie słychać?,Cinema City Warszawa Galeria Mokotów,16:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Czy mnie słychać?,Cinema City Warszawa Promenada,11:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dalej jazda! 2,Cinema City Warszawa Arkadia,12:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dalej jazda! 2,Multikino Atrium Reduta w Warszawie,12:25,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dalej jazda! 2,Multikino Wola,12:25,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dawid (dubbing),Kino Luna w Warszawie,09:00,,dubbing,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,15:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,18:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,20:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Bemowo,15:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Bemowo,20:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,17:00,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,19:40,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,22:10,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Północna,17:30,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,16:20,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,18:45,,,regular,2026-03-18T08:54:13.985081
2026-03-18,sroda,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,21:15,,,regular,2026-03-18T08:54:13.985081
