date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-03-24,wtorek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Algorytm życia,Kino Kultura w Warszawie,14:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Alpha,Cinema City Warszawa Arkadia,19:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Alpha,Cinema City Warszawa Galeria Mokotów,18:50,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Alpha,Kino Kultura w Warszawie,16:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Alpha,Kino Praha w Warszawie,20:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Alpha,Kinoteka w Warszawie,15:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Cinema City Warszawa Arkadia,18:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Cinema City Warszawa Galeria Mokotów,18:20,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Cinema City Warszawa Promenada,17:20,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Kinoteka w Warszawie,18:45,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Multikino Młociny,18:50,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Multikino Targówek,19:25,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Angel’s Egg,Multikino Złote Tarasy,20:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,12:20,3D,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,15:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,20:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,15:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,18:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,21:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,16:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,19:20,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,22:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,18:50,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,21:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,15:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,18:20,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Sadyba,20:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Helios Warszawa Blue City,20:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Multikino Młociny,20:15,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Multikino Targówek,17:55,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Baw się dobrze i przeżyj,Multikino Targówek,20:50,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,16:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Arkadia,19:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,16:45,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,19:45,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,18:45,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,21:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Mokotów,22:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Północna,15:20,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Galeria Północna,18:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,17:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,20:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Sadyba,15:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Cinema City Warszawa Sadyba,19:40,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino - Dom Kultury Kadr w Warszawie,19:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Atlantic w Warszawie,14:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Kultura w Warszawie,20:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Luna w Warszawie,14:30,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,13:05,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,15:15,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,18:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:45,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kino Praha w Warszawie,16:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kinoteka w Warszawie,13:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,Kinoteka w Warszawie,18:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Bez wyjścia,NoveKino Wisła w Warszawie,15:10,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Dalej jazda! 2,Cinema City Warszawa Arkadia,13:00,,,2026-03-24T08:56:12.703518
2026-03-24,wtorek,warszawa,Dmuchawce,KinoGram w Warszawie,19:00,,,2026-03-24T08:56:12.703518
