date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-08-30,niedziela,warszawa,Arek.Mama.Panorama,Kinoteka w Warszawie,16:30,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Asterix i Obelix: Misja Kleopatra,Kino Kultura w Warszawie,18:15,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Cinema City Warszawa Arkadia,17:10,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Cinema City Warszawa Bemowo,16:50,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Mokotów,17:10,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Północna,17:10,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Cinema City Warszawa Promenada,20:45,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Bogaci i martwi,Kino Atlantic w Warszawie,14:15,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Arkadia,12:40,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Arkadia,15:00,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Arkadia,17:30,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Arkadia,19:50,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Arkadia,22:10,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Bemowo,13:10,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Bemowo,20:50,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,12:20,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,17:00,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Galeria Północna,14:50,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Galeria Północna,19:30,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Galeria Północna,21:50,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Promenada,15:45,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Promenada,18:30,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Promenada,21:20,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Sadyba,17:30,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Cinema City Warszawa Sadyba,22:00,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Helios Warszawa Blue City,13:15,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Helios Warszawa Blue City,18:15,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Multikino Atrium Reduta w Warszawie,14:40,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Multikino Atrium Reduta w Warszawie,18:40,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Multikino Młociny,12:15,,,regular,2026-08-30T13:38:27.299918
2026-08-30,niedziela,warszawa,Buntownik,Multikino Młociny,18:10,,,regular,2026-08-30T13:38:27.299918
