date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-08-01,sobota,warszawa,Absolwent,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,17:45,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Aftersun,U–jazdowski kino,20:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:10,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,17:50,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Północna,22:00,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,15:10,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,17:00,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,22:00,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Helios Warszawa Blue City,14:10,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,15:40,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,18:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,21:20,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Bemowo,19:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,20:20,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,22:25,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Północna,19:10,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Promenada,20:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Sadyba,20:00,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kino Kultura w Warszawie,20:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kinoteka w Warszawie,15:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kinoteka w Warszawie,20:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Atrium Reduta w Warszawie,20:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Młociny,20:40,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Targówek,19:30,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Wola,21:35,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Złote Tarasy,10:05,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Złote Tarasy,20:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Biuro detektywistyczne Lassego i Mai. Licz do czterech,Kinokawiarnia Stacja Falenica w Warszawie,12:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,11:00,,dubbing,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Chłopiec na krańcach świata,Kino Luna w Warszawie,10:15,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Cinema Paradiso,AMONDO Kino w Warszawie,20:00,,,regular,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Czarne dziury: nieznane horyzonty,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,regular,2026-08-01T10:02:59.997184
