date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-08-24,poniedzialek,warszawa,ABBA pod gwiazdami,Planetarium Centrum Nauki Kopernik w Warszawie,19:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Helios Warszawa Blue City,18:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Multikino Atrium Reduta w Warszawie,16:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Multikino Młociny,16:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Multikino Targówek,16:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Multikino Wola,16:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,André Rieu. Niech żyje Maastricht!,Multikino Złote Tarasy,16:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Cinema City Warszawa Arkadia,16:10,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Cinema City Warszawa Galeria Mokotów,17:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Cinema City Warszawa Promenada,19:45,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Kino Muranów w Warszawie,16:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Kinokawiarnia Stacja Falenica w Warszawie,17:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Arek.Mama.Panorama,Kinoteka w Warszawie,15:15,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,10:00,,dubbing,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Arkadia,10:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Arkadia,19:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Arkadia,21:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Bemowo,18:45,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Bemowo,21:05,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Mokotów,19:10,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Północna,19:10,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Galeria Północna,21:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Promenada,18:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Promenada,20:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Sadyba,19:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Cinema City Warszawa Sadyba,21:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Kino Atlantic w Warszawie,13:15,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Kino Atlantic w Warszawie,20:15,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Kino Kultura w Warszawie,14:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Kino Luna w Warszawie,16:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,Multikino Targówek,21:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Bogaci i martwi,NoveKino Wisła w Warszawie,12:15,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Ból i blask,Kino Kultura w Warszawie,18:45,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Brudny Henryk,Kinoteka w Warszawie,20:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Arkadia,15:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Arkadia,17:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Arkadia,20:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Arkadia,22:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Bemowo,15:00,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Bemowo,17:15,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Bemowo,19:30,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Bemowo,21:45,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,11:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,13:40,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,20:20,,,regular,2026-08-24T08:49:35.523243
2026-08-24,poniedzialek,warszawa,Buntownik,Cinema City Warszawa Galeria Mokotów,22:30,,,regular,2026-08-24T08:49:35.523243
