date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-03-08,niedziela,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:50,,dubbing,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,16:20,3D,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Promenada,11:30,3D,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,10:00,3D,dubbing,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Bemowo,11:00,3D,dubbing,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Avatar: Ogień i popiół 3D (dubbing),Multikino Targówek,20:15,3D,dubbing,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Crime 101,Cinema City Warszawa Arkadia,21:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Crime 101,Cinema City Warszawa Galeria Północna,21:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Crime 101,Cinema City Warszawa Sadyba,12:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Człowiek do wszystkiego,Kino Kultura w Warszawie,14:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Arkadia,18:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Arkadia,21:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Bemowo,19:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Galeria Mokotów,17:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Galeria Północna,12:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Promenada,12:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Promenada,18:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Cinema City Warszawa Sadyba,20:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Helios Warszawa Blue City,12:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Czy mnie słychać?,Kinoteka w Warszawie,14:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dalej jazda! 2,Cinema City Warszawa Arkadia,13:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dalej jazda! 2,Cinema City Warszawa Promenada,15:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dalej jazda! 2,Multikino Targówek,19:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,15:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,17:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Arkadia,20:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Bemowo,16:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Bemowo,20:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Bemowo,22:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,15:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,18:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Mokotów,20:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Północna,10:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Północna,15:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Północna,17:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Galeria Północna,20:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,16:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,18:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Promenada,21:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Sadyba,15:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Sadyba,17:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Cinema City Warszawa Sadyba,20:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Helios Warszawa Blue City,11:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Helios Warszawa Blue City,15:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Elektronik w Warszawie,19:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,18:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Kultura w Warszawie,16:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Luna w Warszawie,11:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Luna w Warszawie,17:55,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kino Praha w Warszawie,18:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,KinoGram w Warszawie,17:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Kinokawiarnia Stacja Falenica w Warszawie,13:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Atrium Reduta w Warszawie,17:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Atrium Reduta w Warszawie,20:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Młociny,10:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Młociny,15:05,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Młociny,17:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Młociny,20:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Targówek,12:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Targówek,15:05,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Targówek,17:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Targówek,20:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Wola,17:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Wola,20:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Złote Tarasy,15:05,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Złote Tarasy,17:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dobry chłopiec,Multikino Złote Tarasy,20:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Donnie Darko,Kino Muranów w Warszawie,22:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dźwięk śmierci,Cinema City Warszawa Arkadia,21:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dźwięk śmierci,Cinema City Warszawa Bemowo,21:10,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dźwięk śmierci,Cinema City Warszawa Galeria Północna,22:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dźwięk śmierci,Cinema City Warszawa Promenada,20:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Dźwięk śmierci,Multikino Targówek,21:25,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Arkadia,18:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Bemowo,13:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Galeria Mokotów,17:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Galeria Północna,20:20,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Promenada,14:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Cinema City Warszawa Sadyba,16:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Multikino Młociny,12:50,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Multikino Targówek,15:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,EPiC: Elvis Presley in Concert,Multikino Złote Tarasy,14:40,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Father Mother Sister Brother,Kino Muranów w Warszawie,13:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Father Mother Sister Brother,Kino Muranów w Warszawie,15:45,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Father Mother Sister Brother,Kino Muranów w Warszawie,18:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Glorious summer,Kino Luna w Warszawie,20:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Głos Hind Rajab,Kinoteka w Warszawie,13:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Halo Ziemia,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hamnet,Cinema City Warszawa Arkadia,22:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hamnet,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hamnet,Cinema City Warszawa Sadyba,22:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hamnet,Kinoteka w Warszawie,15:15,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hamnet,Kinoteka w Warszawie,18:00,,,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hopnięci (dubbing),Cinema City Warszawa Arkadia,10:00,,dubbing,regular,2026-03-08T08:34:47.965173
2026-03-08,niedziela,warszawa,Hopnięci (dubbing),Cinema City Warszawa Arkadia,11:00,,dubbing,regular,2026-03-08T08:34:47.965173
