date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-01-14,sroda,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Arkadia,19:20,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Arkadia,22:15,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Bemowo,21:40,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Galeria Mokotów,16:00,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Galeria Północna,12:30,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Galeria Północna,21:50,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Promenada,17:40,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Promenada,20:40,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Sadyba,11:15,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Cinema City Warszawa Sadyba,13:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Helios Warszawa Blue City,13:00,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Multikino Atrium Reduta w Warszawie,15:40,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Multikino Młociny,11:45,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Multikino Młociny,21:15,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Multikino Targówek,21:25,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Anakonda,Multikino Złote Tarasy,17:40,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Arkadia,13:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Arkadia,17:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Arkadia,21:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Bemowo,20:20,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,15:30,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,19:30,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Północna,15:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Północna,19:10,,,2026-01-14T08:34:29.191264
2026-01-14,sroda,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Promenada,13:10,,,2026-01-14T08:34:29.191264
