date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-03-26,czwartek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Algorytm życia,Kino Kultura w Warszawie,14:00,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Alpha,Cinema City Warszawa Arkadia,19:10,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Alpha,Cinema City Warszawa Galeria Mokotów,18:50,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Alpha,Kino Kultura w Warszawie,16:00,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Alpha,Kino Praha w Warszawie,20:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Alpha,Kinoteka w Warszawie,15:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Arkadia,18:10,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Cinema City Warszawa Promenada,17:20,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Kinoteka w Warszawie,18:45,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Multikino Młociny,18:45,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Multikino Targówek,19:25,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Angel’s Egg,Multikino Złote Tarasy,20:00,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,12:20,3D,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,15:10,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,20:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,15:40,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,18:40,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,21:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,16:30,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,19:20,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Mokotów,22:10,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,18:50,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Galeria Północna,21:40,,,regular,2026-03-26T09:00:22.156533
2026-03-26,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,15:30,,,regular,2026-03-26T09:00:22.156533
