date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-03-29,niedziela,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Algorytm życia,Kino Kultura w Warszawie,15:30,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Alpha,Cinema City Warszawa Arkadia,15:50,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Alpha,Kino Kultura w Warszawie,15:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Alpha,Kino Luna w Warszawie,20:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Alpha,Kinoteka w Warszawie,21:15,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Cinema City Warszawa Arkadia,15:15,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Cinema City Warszawa Promenada,18:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Kino Luna w Warszawie,16:35,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Kinoteka w Warszawie,16:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Multikino Młociny,20:45,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Multikino Targówek,10:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Angel’s Egg,Multikino Złote Tarasy,21:45,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,12:10,3D,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Basia. Jestem w sam raz,Cinema City Warszawa Arkadia,11:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Basia. Jestem w sam raz,Cinema City Warszawa Promenada,11:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Arkadia,20:50,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,19:00,,,regular,2026-03-29T08:42:46.503071
2026-03-29,niedziela,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Bemowo,22:00,,,regular,2026-03-29T08:42:46.503071
