date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-02-23,poniedzialek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,21:40,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:00,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,18:00,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,22:00,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,14:50,,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:00,,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Złote Tarasy,09:30,,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,16:40,3D,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,18:00,3D,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Promenada,20:30,3D,,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,12:40,3D,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Bemowo,14:45,3D,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Multikino Młociny,10:35,3D,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Multikino Targówek,10:20,3D,dubbing,2026-02-23T08:54:14.106452
2026-02-23,poniedzialek,warszawa,Błysk diamentu śmierci,AMONDO Kino w Warszawie,17:15,,,2026-02-23T08:54:14.106452
